Word,Count,Probability,Direction
التي تواجه,3,0.010416666666666666,2
وانفعل البعض الى,1,1.0,3
الحكومات فأين,1,0.125,2
المجلس عن كثب,1,0.005050505050505051,3
تراكمت عليها,1,1.0,2
الصحافة عليها,1,0.07692307692307693,2
فهي فئات,1,0.1,2
هذه الاتفاقية,4,0.0223463687150838,2
ايام معدودات,1,1.0,2
النظام ولم يتمكن,1,0.05263157894736842,3
كما خصص,1,0.007352941176470588,2
أحمد الهاشل,1,0.037037037037037035,2
من أوراق العمل,1,8.163265306122449E-4,3
الاقتراح برغبة المقدم,2,0.25,3
فإن رأيي الخاص,1,0.05263157894736842,3
التركمانية مقربة,2,0.3333333333333333,2
بمنح مواطنيها حق,1,0.3333333333333333,3
الحقوقية,2,0.0,1
الانظمة المرتبطة,1,1.0,2
رده,1,0.0,1
ذلك مؤسسة,1,0.009900990099009901,2
غياب مفهوم,1,0.1111111111111111,2
والسيارات ويأخذ تكوين,1,1.0,3
وما تعيين,1,0.03571428571428571,2
البدء بالعمل,1,0.25,2
نحرص,1,0.0,1
والدولي,3,0.0,1
كل يوم اعتصامات,1,0.011235955056179775,3
المجال وبناء على,1,0.05555555555555555,3
على قاعدة,1,0.001483679525222552,2
دون تدخل من,1,0.03571428571428571,3
من من الراتب,1,8.163265306122449E-4,3
والعمل الاقتصادي,1,0.08333333333333333,2
او جهة,1,0.041666666666666664,2
الموالي جاسم عبدالعال,1,0.3333333333333333,3
فإنها,1,0.0,1
مجال التنمية البشرية,1,0.034482758620689655,3
الافعال غير,1,0.5,2
البحرينية محمد,1,0.05,2
ذات رؤوس,1,0.03571428571428571,2
وزارة البلديات والزراعة,1,0.021739130434782608,3
جامعة الخرطوم وأخيرا,1,0.043478260869565216,3
أخذت المناقشة أكثر,1,1.0,3
السياسي الداخلي يجب,1,0.07142857142857142,3
اغفالها او,1,1.0,2
يتم في,3,0.1,2
عن صاحبة,1,0.004219409282700422,2
المختلفة في مملكة,1,0.07692307692307693,3
وكفالة داعية بكلفة,1,0.3333333333333333,3
مركز محلي في,1,0.02702702702702703,3
رئيسا وسامي محمد,1,0.3333333333333333,3
جملة وتفصيلا وما,1,0.3333333333333333,3
الرسمية والأهلية,1,0.3333333333333333,2
تحسين مستوى الانضباط,1,0.1111111111111111,3
أن المنبر,1,0.0045662100456621,2
مؤسسة مجتمعية أخرى,1,0.07142857142857142,3
مصنع صناعة الطحين,1,1.0,3
العيد لتعريف الأشقاء,1,0.1111111111111111,3
الأعمال حيث حددت,1,0.029411764705882353,3
للدكتور,15,0.0,1
إمكانية مساعدة ملاك,1,1.0,3
وان الشرطة اعتقلت,2,1.0,3
للموظفين بسهولة ان,1,0.14285714285714285,3
من هذا التصريح,1,8.163265306122449E-4,3
مجهولون صباح,6,0.75,2
يسبب ثقبا,1,1.0,2
اليهود من ألفا,1,0.25,3
والتكنولوجيا اليمنية,1,0.5,2
مثلا تمول,1,0.3333333333333333,2
سلمان تعليقا على,1,0.02564102564102564,3
المستحق من,2,1.0,2
إن ما يحتاج,1,0.017857142857142856,3
أولا مفهوم التشريع,1,0.07692307692307693,3
طلبت من,3,0.6,2
نيجيريا المنتج الأول,1,1.0,3
لاجل ثلاثة شهور,1,1.0,3
جغرافية إذا,1,0.5,2
والولايات المتحدة وعدد,1,0.5,3
تبنيه في الأوساط,1,1.0,3
دور القضاء وكان,1,0.047619047619047616,3
لما جرى,1,0.07692307692307693,2
ليس مطروحا وقال,1,0.05263157894736842,3
في القرارات,1,6.455777921239509E-4,2
هو سيد,1,0.011235955056179775,2
ودور الرقابة,1,0.3333333333333333,2
مجمع بالسقية بقصر,1,0.14285714285714285,3
رئيس المجلس علينا,1,0.008333333333333333,3
أو التعليم وهذا,1,0.00641025641025641,3
ينبغي استمرار,1,0.16666666666666666,2
تتجاوز ثلاثين يوما,1,0.25,3
من كل من,1,8.163265306122449E-4,3
ابلغت المسئولين,2,0.5,2
يتبناها,1,0.0,1
المنطقة من حيث,1,0.01818181818181818,3
على دور اكبر,1,0.001483679525222552,3
برصد المخالفات المسلكية,1,1.0,3
منح النسب,1,0.07692307692307693,2
والسماح بمهمات,1,0.5,2
والندوات والزيارات,1,1.0,2
كانت لهمته,1,0.03333333333333333,2
رئيس كيه آي,1,0.008333333333333333,3
للمحافظة على البيئة,2,0.6666666666666666,3
عمل مستشارا,1,0.03225806451612903,2
غير الهادفة إلى,1,0.018518518518518517,3
انتهاء الجلسة,1,0.16666666666666666,2
عدة عوامل,1,0.1111111111111111,2
تاريخ المجلس,1,0.16666666666666666,2
قيم الإنسان تتكون,1,0.3333333333333333,3
رزق,1,0.0,1
بكل حكمة,1,0.16666666666666666,2
إلى الأفضل,1,0.004132231404958678,2
شاسعة أرخص من,1,1.0,3
قد ارتفع ليصل,1,0.012345679012345678,3
التي قد تظهر,1,0.003472222222222222,3
أسرة بكلفة دينارا,1,0.08333333333333333,3
على الآخرين ولكنها,1,0.001483679525222552,3
الرعدية على,1,0.5,2
والعلاج في,1,0.5,2
وتم رفع الجلسة,1,0.07692307692307693,3
يتم من,2,0.06666666666666667,2
أو انشاء,1,0.00641025641025641,2
داخل المعازل,1,0.045454545454545456,2
لها وتطبيق اللوائح,1,0.02,3
وقوع الحادث,1,0.2,2
رقم بالسقية,1,0.25,2
رسك,1,0.0,1
رسم,1,0.0,1
تم رفضها,1,0.017857142857142856,2
يعيشها الاهالي,1,0.3333333333333333,2
بثلاث لغات الانجليزية,1,1.0,3
القادم أما باقي,1,0.07142857142857142,3
وأمانة الكلمة وأهمية,1,1.0,3
تقنية الطاقة المتجددة,1,0.25,3
المثال إذا كان,2,1.0,3
رغبة من,1,0.2,2
ساعة يستغرق,1,0.07692307692307693,2
الخاصة والمسنين في,1,0.03571428571428571,3
المضافات,1,0.0,1
على الشهيدين رواعتقلت,1,0.001483679525222552,3
المكافأة من يستحقها,1,0.05,3
الاتفاقيات الدولية منها,1,0.5,3
جاءت بعيدة عن,1,0.09090909090909091,3
مجتمعاتنا المحلية,1,0.25,2
من جهة,7,0.005714285714285714,2
الفترة الماضية حين,1,0.07692307692307693,3
رصد,4,0.0,1
اشهر,1,0.0,1
المجلس يرفض,1,0.005050505050505051,2
على جسر,1,0.001483679525222552,2
من جهد,1,8.163265306122449E-4,2
ببرنامج النفط,1,1.0,2
قوة الدوافع الداخلية,1,0.125,3
اصبح,4,0.0,1
يحاضر,1,0.0,1
مشروع سقيا,1,0.04,2
القرية في,1,0.2,2
امس الاثنين,2,0.06060606060606061,2
هذا المجال بالممارسة,1,0.005208333333333333,3
والمستجدات,2,0.0,1
توقعات الشهر الماضي,1,0.5,3
الجامعيات,1,0.0,1
الضفة الغربيةمن جهة,1,0.043478260869565216,3
يغير,1,0.0,1
الوطني وطي,2,0.05555555555555555,2
وفقا لقرارات الشرعية,1,0.0625,3
بهذا الخطاب,1,0.08333333333333333,2
قاعة المجلس,2,0.3333333333333333,2
الفقي المحاضر,1,0.2,2
بتوجيهات رئيس,1,0.25,2
مزاعم على نطاق,1,1.0,3
للطيران,1,0.0,1
والالكترونية بدول التعاون,1,0.25,3
من تصرفات,1,8.163265306122449E-4,2
النفط تتراجع,1,0.037037037037037035,2
من خلال محاضرة,1,8.163265306122449E-4,3
اسرائيل وزير الدفاع,1,0.09090909090909091,3
إلى اتفاق سلام,1,0.004132231404958678,3
في الجامعة رصد,1,6.455777921239509E-4,3
وحسين,1,0.0,1
يبقي سوى,1,1.0,2
الزرائب حتى,1,0.14285714285714285,2
في مناقشة الامور,1,6.455777921239509E-4,3
علي إلى,1,0.021739130434782608,2
الجدران,1,0.0,1
مستقرة ومزدهرة,1,0.5,2
تخصص الورقة التالية,1,0.5,3
العالمية وأضاف,1,0.03333333333333333,2
أن بجوار ميناء,1,0.0045662100456621,3
السعودية وبصفة محددة,1,0.02631578947368421,3
يزيد هذا المبلغ,1,0.16666666666666666,3
التراثية ودراسة,1,0.1111111111111111,2
على من الاراضي,1,0.001483679525222552,3
عن آراء في,1,0.004219409282700422,3
إرادته ويقبلها المسئول,1,1.0,3
النواب أمام,2,0.017241379310344827,2
الحواجز التي تقيمها,1,0.25,3
غير مسئولة,1,0.018518518518518517,2
أبعد,1,0.0,1
الطالبة وتسليمه نسخة,1,0.3333333333333333,3
رضي,3,0.0,1
على البعد البيئي,1,0.001483679525222552,3
غيره ولا يجوز,1,0.5,3
تحولات على,1,1.0,2
السعودية ثم محاضرة,1,0.02631578947368421,3
والعلماء البارزين وتصاغ,1,1.0,3
نائب معين,1,0.041666666666666664,2
بالتوظيف,1,0.0,1
للطيران والفضاء ناسا,1,1.0,3
البديل وذلك,1,0.5,2
العلاقة الطردية بين,1,0.16666666666666666,3
الثاني وتبدأ,1,0.05,2
ترفع أصلا لأن,1,0.5,3
الملكي الأمير متعب,1,0.047619047619047616,3
اجتياح الفلوجة وقد,1,0.5,3
واضحا في عملية,1,1.0,3
تمثل الشعوب الاسلامية,1,0.16666666666666666,3
شعبه الوفي وهي,1,0.5,3
بافتتاح مجموعة العمل,1,0.25,3
ينسقها الدكتور عبدالرحمن,1,1.0,3
هذا الكلام ان,1,0.005208333333333333,3
إلى مقام سيدي,1,0.004132231404958678,3
مخالف,1,0.0,1
للمستأجرين والزوار البيئة,1,1.0,3
وإجراءات التصريح,1,1.0,2
لائق وأربعة طلبة,1,1.0,3
استثناء,2,0.0,1
المعيشية وقطاع,1,0.2,2
بالسمنة,1,0.0,1
كما أعرب جلالة,1,0.007352941176470588,3
من المقرر,1,8.163265306122449E-4,2
الذي وقع امس,2,0.6666666666666666,3
المجلس شرطا,1,0.005050505050505051,2
الاتهام وتحميل,1,1.0,2
من خارج,1,8.163265306122449E-4,2
الهوية المعمارية الخليجية,1,0.3333333333333333,3
وهذا ما يجب,1,0.04,3
العهد نائب,4,0.17391304347826086,2
برعاية أكتمل الصافي,1,1.0,3
رعت,1,0.0,1
المرأة التي اكسبت,1,0.023809523809523808,3
أصدرته,1,0.0,1
اللجنة والوزارة على,1,0.034482758620689655,3
حمد ومهنئا,1,0.038461538461538464,2
أصوله وثوابته,1,1.0,2
رغم,7,0.0,1
والازدهار وبما,1,0.25,2
فيها عددا,1,0.023809523809523808,2
يقع على عاتقهم,1,0.125,3
ومشكلة الحصول على,1,0.5,3
بيت ساحور بالضفة,1,0.1111111111111111,3
استجابة,3,0.0,1
للمركز وقد,1,0.14285714285714285,2
وتتكون لجنة المؤسسين,1,1.0,3
التنبيه المكتوب ج,1,0.5,3
المسجات,1,0.0,1
تخطيط المدن وفي,1,0.3333333333333333,3
المزينة,1,0.0,1
استحوذ المستثمرون,1,1.0,2
ونرفضه جملة,1,1.0,2
وجادة لأن المجلس,1,1.0,3
هذا العهد الزاهر,2,1.0,3
شمال هيمسبر وخاصة,1,0.07142857142857142,3
يخضع لقانون,1,0.3333333333333333,2
وانفعل البعض,1,1.0,2
بالتصدع وبيد,1,1.0,2
بمعدلات فائدة ثابتة,1,1.0,3
ويصلون والرسول,1,1.0,2
الاسلامي بصورة عامة,2,1.0,3
ويأتي انعقاد,1,1.0,2
وانشاء هيئات للجودة,1,1.0,3
لإقرار الميزانية,1,0.5,2
اسواق,3,0.0,1
سافر لا,1,1.0,2
لكن التويجري,1,0.03225806451612903,2
مواقع يحكمها,1,0.25,2
يقضي خمسة احكام,1,1.0,3
بي سي أو,1,0.14285714285714285,3
عاما قد,1,0.07692307692307693,2
طفلين وتفرغ لتدريب,1,1.0,3
مخاطر,2,0.0,1
وليدة الأمس القريب,1,1.0,3
لانه يعتبر,1,0.5,2
السريع تتخذ,1,0.5,2
بالمصلحة,1,0.0,1
ورفعها,1,0.0,1
برس سمعت,1,0.1,2
تماما وان,1,0.16666666666666666,2
الصحفية حتى فترة,1,0.09090909090909091,3
بالمحرمات المنصوص عليها,1,1.0,3
مع المحتل خط,1,0.005747126436781609,3
الريتز,2,0.0,1
إلى توسيع منزلها,1,0.004132231404958678,3
بهشاشة,2,0.0,1
وتدعيم الديمقراطية,1,0.5,2
فيها وفي أمريكا,1,0.023809523809523808,3
من يعنيه مصير,1,8.163265306122449E-4,3
بجريدة الوسط هو,1,0.5,3
البشري الخلاق والاسهام,1,1.0,3
من المجلس وحددت,1,8.163265306122449E-4,3
جوانتانامو يقدمون,1,0.125,2
الرياح,1,0.0,1
الإجازات,3,0.0,1
من خلالها أهمية,1,8.163265306122449E-4,3
الحركة في الضفة,2,1.0,3
والسعادة وطول العمر,2,1.0,3
ساهم في تذويب,1,0.5,3
البلاد المفدى برقية,1,0.03571428571428571,3
حقوق الإنسان,4,0.23529411764705882,2
والتخطيط مهم ولكن,1,0.16666666666666666,3
المخالفة من,1,0.5,2
لم يتحقق بعد,1,0.0196078431372549,3
الانمائي ذخص,1,0.5,2
خدمات ذات,1,0.3333333333333333,2
من الطلبة والطالبات,1,8.163265306122449E-4,3
مجمع سكني,1,0.14285714285714285,2
ذلك واضحا في,1,0.009900990099009901,3
على عنان الاستقالة,1,0.001483679525222552,3
التقليدية ولتخفض مستويات,1,0.5,3
تأسيسها ملتزمة بتلك,1,0.5,3
والسؤال المطروح هو,1,0.5,3
المؤتمر أكبر تجمع,1,0.02564102564102564,3
المصدرة للبيانات,1,0.3333333333333333,2
بلدان العالم بشكل,1,0.3333333333333333,3
بعد خمس,1,0.01282051282051282,2
المملكة مشيرا إلى,1,0.022727272727272728,3
هامة للترويج,1,0.125,2
بكل حنكة واقتدار,1,0.16666666666666666,3
الريال,1,0.0,1
عدم الاعتداء,1,0.027777777777777776,2
للقيام بعدها,1,0.3333333333333333,2
ان عقد,3,0.0071090047393364926,2
في فندق الريتز,1,6.455777921239509E-4,3
يمكن اعتباره سوى,1,0.02631578947368421,3
المحافظة ستبدأ من,1,0.04,3
الرياض,7,0.0,1
أرضا خالية,1,0.5,2
مجلس النواب بحق,1,0.00909090909090909,3
الدولية وذلك بتواجد,1,0.025,3
البحرين الشكر والعرفان,1,0.006134969325153374,3
والاكاديميين,1,0.0,1
للعيش عليها,1,1.0,2
الهيئة,4,0.0,1
المسئولية لا غيره,1,0.16666666666666666,3
اليه بعض,1,0.09090909090909091,2
طالبا وطالبة يتصرفون,1,0.16666666666666666,3
الداخلية تنص على,1,0.05263157894736842,3
دبي الذي,1,0.1,2
مادتين قابلتين,1,1.0,2
تلبية متطلباتها,1,0.2,2
وأدعو الجميع إلى,1,0.5,3
على جعل,1,0.001483679525222552,2
كان محك,1,0.016666666666666666,2
ويضيف السعيدي,1,1.0,2
في الدخل المكتسب,1,6.455777921239509E-4,3
بدءا بميثاق,1,0.3333333333333333,2
أفضل فضيلة,1,0.14285714285714285,2
خلالها تطوير إجراءات,1,0.07692307692307693,3
بحق هؤلاء بحسب,1,0.14285714285714285,3
لتسليم هذه الوحدات,1,1.0,3
وقعت بعد ذلك,1,0.3333333333333333,3
المرتبطة بالاستثمار,1,0.25,2
توضيح بعض,1,0.3333333333333333,2
مملكة البحرين وعدد,1,0.034482758620689655,3
نخلق,1,0.0,1
ريع المعرض,1,0.5,2
شركة ما,1,0.03225806451612903,2
مسعود الهرمي,1,1.0,2
وتوفير فرصة أكبر,1,0.14285714285714285,3
ثانيا هم يريدون,1,0.2,3
عاما من,2,0.15384615384615385,2
كيانات قوية,1,1.0,2
وخاصة بالنسبة للسائقين,1,0.043478260869565216,3
وإلزام شركات التأمين,1,1.0,3
رفح,3,0.0,1
برلين الذي أقيم,1,0.5,3
كان معظم المستفيدين,1,0.016666666666666666,3
المنقول من,1,1.0,2
محاربتها,1,0.0,1
النساء آخرها وشرها,1,0.25,3
ان نظام مناقشة,1,0.002369668246445498,3
القطري الذي سوف,1,0.5,3
الطاقة البشرية,2,0.11764705882352941,2
الصحية والرعاية,1,0.125,2
نائب يتطاول,1,0.041666666666666664,2
للحكم,1,0.0,1
ان على,1,0.002369668246445498,2
في الآخر,1,6.455777921239509E-4,2
نابلس وخمسة في,1,1.0,3
اتخذ القرار,1,1.0,2
إتمام اجراءات,1,0.25,2
أمس الأول للاطلاع,1,0.020833333333333332,3
روبين,1,0.0,1
اعتيادية ولكنها,1,1.0,2
هذا القطاع الحيوي,1,0.005208333333333333,3
وذلك كردة,1,0.017857142857142856,2
ان تنسيقا,1,0.002369668246445498,2
